tx_id,category,payment_method,country,amount_eur,ts
20260606-00-00040,fashion,transfer,BE,143.13,2026-06-06T12:41:00
20260606-00-00041,fashion,card,IT,34.51,2026-06-06T09:20:00
20260606-00-00042,sports,transfer,BE,108.01,2026-06-06T05:54:00
20260606-00-00043,groceries,card,ES,207.22,2026-06-06T15:54:00
20260606-00-00044,home,transfer,FR,97.75,2026-06-06T03:07:00
20260606-00-00045,sports,transfer,DE,137.16,2026-06-06T07:49:00
20260606-00-00046,electronics,transfer,BE,236.09,2026-06-06T09:34:00
20260606-00-00047,books,transfer,NL,38.29,2026-06-06T01:34:00
20260606-00-00048,toys,transfer,IT,197.86,2026-06-06T03:17:00
20260606-00-00049,sports,transfer,IT,110.3,2026-06-06T01:23:00
20260606-00-00050,sports,transfer,ES,46.69,2026-06-06T05:01:00
20260606-00-00051,books,wallet,NL,86.99,2026-06-06T11:41:00
20260606-00-00052,groceries,cash,NL,141.95,2026-06-06T06:38:00
20260606-00-00053,books,transfer,DE,74.67,2026-06-06T20:13:00
20260606-00-00054,sports,cash,NL,157.47,2026-06-06T05:54:00
20260606-00-00055,electronics,transfer,BE,25.55,2026-06-06T05:28:00
20260606-00-00056,toys,card,IT,235.79,2026-06-06T04:37:00
20260606-00-00057,fashion,transfer,ES,228.12,2026-06-06T01:23:00
20260606-00-00058,groceries,card,BE,86.78,2026-06-06T06:59:00
20260606-00-00059,fashion,cash,DE,205.44,2026-06-06T03:25:00
20260606-00-00060,home,transfer,IT,73.84,2026-06-06T17:05:00
20260606-00-00061,toys,wallet,NL,28.92,2026-06-06T20:42:00
20260606-00-00062,home,wallet,IT,139.31,2026-06-06T05:25:00
20260606-00-00063,electronics,cash,DE,124.59,2026-06-06T08:10:00
20260606-00-00064,sports,cash,NL,68.92,2026-06-06T14:50:00
20260606-00-00065,electronics,cash,DE,234.48,2026-06-06T14:09:00
20260606-00-00066,groceries,cash,FR,106.42,2026-06-06T01:47:00
20260606-00-00067,toys,wallet,ES,169.49,2026-06-06T04:39:00
20260606-00-00068,sports,transfer,NL,231.13,2026-06-06T03:56:00
20260606-00-00069,fashion,cash,BE,79.72,2026-06-06T06:40:00
20260606-00-00070,books,card,ES,125.53,2026-06-06T06:45:00
20260606-00-00071,books,transfer,DE,164.68,2026-06-06T23:45:00
20260606-00-00072,fashion,wallet,DE,221.77,2026-06-06T12:58:00
20260606-00-00073,home,cash,ES,139.86,2026-06-06T13:54:00
20260606-00-00074,sports,transfer,DE,130.15,2026-06-06T10:27:00
20260606-00-00075,sports,cash,DE,48.87,2026-06-06T06:53:00
20260606-00-00076,groceries,card,NL,192.44,2026-06-06T04:56:00
20260606-00-00077,electronics,wallet,FR,214.13,2026-06-06T07:52:00
20260606-00-00078,fashion,card,ES,14.26,2026-06-06T14:00:00
20260606-00-00079,sports,card,DE,218.21,2026-06-06T05:43:00
20260606-00-00080,groceries,wallet,IT,210.51,2026-06-06T21:20:00
20260606-00-00081,books,cash,DE,54.18,2026-06-06T04:24:00
20260606-00-00082,electronics,wallet,DE,234.16,2026-06-06T02:49:00
20260606-00-00083,fashion,cash,BE,34.95,2026-06-06T08:53:00
20260606-00-00084,toys,cash,NL,35.46,2026-06-06T03:06:00
20260606-00-00085,electronics,wallet,NL,8.04,2026-06-06T00:38:00
20260606-00-00086,toys,wallet,DE,43.02,2026-06-06T04:19:00
20260606-00-00087,toys,transfer,DE,127.56,2026-06-06T16:12:00
20260606-00-00088,electronics,card,ES,195.07,2026-06-06T04:03:00
20260606-00-00089,home,wallet,IT,123.07,2026-06-06T15:57:00
20260606-00-00090,books,wallet,BE,58.35,2026-06-06T14:51:00
20260606-00-00091,fashion,card,IT,102.32,2026-06-06T18:10:00
20260606-00-00092,groceries,cash,FR,71.47,2026-06-06T20:38:00
20260606-00-00093,groceries,cash,ES,20.06,2026-06-06T04:28:00
20260606-00-00094,fashion,card,FR,70.07,2026-06-06T03:17:00
20260606-00-00095,toys,transfer,ES,33.43,2026-06-06T21:11:00
20260606-00-00096,books,wallet,ES,179.06,2026-06-06T11:48:00
20260606-00-00097,sports,card,DE,4.53,2026-06-06T10:11:00
20260606-00-00098,fashion,card,FR,167.53,2026-06-06T09:56:00
20260606-00-00099,groceries,card,BE,23.4,2026-06-06T21:14:00
20260606-00-00100,groceries,transfer,NL,218.66,2026-06-06T18:32:00
20260606-00-00101,fashion,card,FR,107.84,2026-06-06T02:32:00
20260606-00-00102,toys,card,IT,176.42,2026-06-06T08:36:00
20260606-00-00103,sports,cash,FR,222.07,2026-06-06T13:54:00
20260606-00-00104,home,wallet,BE,104.35,2026-06-06T05:24:00
20260606-00-00105,books,transfer,DE,223.14,2026-06-06T21:44:00
20260606-00-00106,sports,transfer,NL,165.19,2026-06-06T15:50:00
20260606-00-00107,sports,card,IT,95.44,2026-06-06T00:20:00
20260606-00-00108,toys,cash,BE,16.95,2026-06-06T17:02:00
20260606-00-00109,sports,card,BE,98.32,2026-06-06T03:16:00
20260606-00-00110,books,card,DE,144.64,2026-06-06T22:18:00
20260606-00-00111,sports,transfer,IT,2.14,2026-06-06T15:10:00
20260606-00-00112,fashion,cash,BE,47.22,2026-06-06T17:50:00
20260606-00-00113,fashion,transfer,IT,157.3,2026-06-06T20:23:00
20260606-00-00114,books,transfer,NL,95.52,2026-06-06T02:57:00
20260606-00-00115,fashion,wallet,BE,241.42,2026-06-06T11:58:00
20260606-00-00116,home,card,BE,214.69,2026-06-06T03:26:00
20260606-00-00117,toys,transfer,IT,245.08,2026-06-06T12:14:00
20260606-00-00118,sports,wallet,ES,30.76,2026-06-06T22:32:00
20260606-00-00119,groceries,wallet,ES,246.99,2026-06-06T04:32:00
20260606-00-00120,electronics,card,BE,203.64,2026-06-06T21:41:00
20260606-00-00121,sports,card,DE,64.75,2026-06-06T11:28:00
20260606-00-00122,toys,cash,IT,164.12,2026-06-06T01:04:00
20260606-00-00123,sports,transfer,NL,211.41,2026-06-06T17:50:00
20260606-00-00124,groceries,transfer,IT,167.12,2026-06-06T22:17:00
20260606-00-00125,sports,cash,FR,154.75,2026-06-06T00:47:00
20260606-00-00126,toys,wallet,FR,123.31,2026-06-06T04:28:00
20260606-00-00127,home,card,BE,193.82,2026-06-06T04:27:00
20260606-00-00128,home,cash,IT,202.93,2026-06-06T07:25:00
20260606-00-00129,books,cash,IT,209.03,2026-06-06T10:09:00
20260606-00-00130,electronics,wallet,IT,215.27,2026-06-06T15:04:00
20260606-00-00131,sports,card,FR,224.7,2026-06-06T20:53:00
20260606-00-00132,sports,cash,IT,199.08,2026-06-06T17:48:00
20260606-00-00133,sports,transfer,DE,225.06,2026-06-06T04:32:00
20260606-00-00134,home,transfer,BE,179.07,2026-06-06T22:26:00
20260606-00-00135,sports,card,IT,108.28,2026-06-06T07:35:00
20260606-00-00136,sports,cash,IT,152.97,2026-06-06T07:01:00
20260606-00-00137,books,transfer,DE,58.13,2026-06-06T23:11:00
20260606-00-00138,electronics,wallet,DE,132.16,2026-06-06T01:57:00
20260606-00-00139,toys,transfer,IT,188.29,2026-06-06T10:54:00
20260606-00-00140,fashion,wallet,IT,29.26,2026-06-06T21:05:00
20260606-00-00141,toys,transfer,NL,102.37,2026-06-06T13:19:00
20260606-00-00142,groceries,transfer,DE,58.71,2026-06-06T05:48:00
20260606-00-00143,home,cash,FR,162.3,2026-06-06T20:15:00
20260606-00-00144,home,transfer,BE,112.08,2026-06-06T00:09:00
20260606-00-00145,toys,wallet,NL,184.07,2026-06-06T14:11:00
20260606-00-00146,electronics,transfer,ES,169.97,2026-06-06T11:42:00
20260606-00-00147,groceries,cash,NL,184.7,2026-06-06T22:50:00
20260606-00-00148,electronics,cash,ES,40.66,2026-06-06T07:42:00
20260606-00-00149,groceries,transfer,BE,27.11,2026-06-06T23:15:00
20260606-00-00150,toys,transfer,ES,33.53,2026-06-06T10:11:00
20260606-00-00151,electronics,card,DE,219.83,2026-06-06T12:36:00
20260606-00-00152,toys,transfer,IT,97.02,2026-06-06T02:54:00
20260606-00-00153,books,wallet,IT,82.4,2026-06-06T10:33:00
20260606-00-00154,electronics,wallet,IT,64.68,2026-06-06T10:32:00
20260606-00-00155,sports,wallet,ES,47.11,2026-06-06T11:42:00
20260606-00-00156,electronics,cash,IT,110.99,2026-06-06T06:20:00
20260606-00-00157,fashion,card,FR,225.47,2026-06-06T07:42:00
20260606-00-00158,toys,transfer,BE,58.88,2026-06-06T09:57:00
20260606-00-00159,electronics,cash,IT,89.82,2026-06-06T01:04:00
20260606-00-00160,groceries,cash,ES,174.9,2026-06-06T17:25:00
20260606-00-00161,books,card,IT,102.51,2026-06-06T08:09:00
20260606-00-00162,fashion,wallet,FR,195.38,2026-06-06T22:04:00
20260606-00-00163,groceries,cash,NL,62.77,2026-06-06T08:12:00
20260606-00-00164,fashion,cash,ES,28.92,2026-06-06T10:49:00
20260606-00-00165,fashion,wallet,DE,25.9,2026-06-06T12:49:00
20260606-00-00166,groceries,cash,ES,187.84,2026-06-06T22:25:00
20260606-00-00167,books,transfer,DE,81.36,2026-06-06T13:31:00
20260606-00-00168,fashion,cash,BE,212.31,2026-06-06T09:05:00
20260606-00-00169,electronics,card,NL,193.51,2026-06-06T07:33:00
20260606-00-00170,groceries,card,FR,115.66,2026-06-06T16:51:00
20260606-00-00171,books,cash,BE,16.68,2026-06-06T08:39:00
20260606-00-00172,toys,card,FR,134.94,2026-06-06T07:45:00
20260606-00-00173,fashion,cash,IT,152.4,2026-06-06T03:17:00
20260606-00-00174,home,transfer,BE,22.88,2026-06-06T12:37:00
20260606-00-00175,toys,wallet,BE,25.89,2026-06-06T12:28:00
20260606-00-00176,toys,transfer,NL,63.67,2026-06-06T03:21:00
20260606-00-00177,sports,transfer,DE,144.38,2026-06-06T20:24:00
20260606-00-00178,toys,transfer,NL,94.96,2026-06-06T12:42:00
20260606-00-00179,groceries,card,ES,206.81,2026-06-06T05:29:00
20260606-00-00180,electronics,card,FR,45.14,2026-06-06T05:01:00
20260606-00-00181,books,transfer,FR,122.4,2026-06-06T17:36:00
20260606-00-00182,toys,wallet,BE,16.43,2026-06-06T08:46:00
20260606-00-00183,electronics,transfer,BE,140.31,2026-06-06T23:26:00
20260606-00-00184,sports,transfer,BE,145.77,2026-06-06T17:02:00
20260606-00-00185,groceries,wallet,BE,44.67,2026-06-06T16:27:00
20260606-00-00186,books,card,DE,26.64,2026-06-06T04:59:00
20260606-00-00187,fashion,wallet,NL,126.34,2026-06-06T11:14:00
20260606-00-00188,sports,cash,ES,178.36,2026-06-06T19:16:00
20260606-00-00189,books,cash,DE,81.2,2026-06-06T21:22:00
20260606-00-00190,fashion,transfer,DE,229.83,2026-06-06T16:30:00
20260606-00-00191,books,transfer,IT,87.1,2026-06-06T03:03:00
20260606-00-00192,fashion,cash,DE,33.16,2026-06-06T22:48:00
20260606-00-00193,fashion,transfer,NL,183.89,2026-06-06T07:32:00
20260606-00-00194,sports,wallet,NL,226.34,2026-06-06T22:52:00
20260606-00-00195,books,transfer,DE,30.16,2026-06-06T22:25:00
20260606-00-00196,sports,cash,NL,47.72,2026-06-06T13:29:00
20260606-00-00197,sports,wallet,FR,185.31,2026-06-06T08:41:00
20260606-00-00198,toys,cash,DE,246.57,2026-06-06T19:53:00
20260606-00-00199,sports,transfer,BE,105.9,2026-06-06T21:15:00
