tx_id,category,payment_method,country,amount_eur,ts
20260610-00-00086,fashion,transfer,BE,17.66,2026-06-10T04:33:00
20260610-00-00087,home,transfer,FR,50.13,2026-06-10T01:06:00
20260610-00-00088,groceries,card,FR,10.73,2026-06-10T14:02:00
20260610-00-00089,toys,wallet,NL,69.16,2026-06-10T19:00:00
20260610-00-00090,home,cash,FR,86.64,2026-06-10T17:41:00
20260610-00-00091,sports,transfer,ES,11.45,2026-06-10T04:32:00
20260610-00-00092,home,card,DE,149.2,2026-06-10T09:24:00
20260610-00-00093,books,transfer,DE,19.03,2026-06-10T00:04:00
20260610-00-00094,books,transfer,NL,90.66,2026-06-10T23:51:00
20260610-00-00095,electronics,card,DE,205.22,2026-06-10T13:16:00
20260610-00-00096,sports,transfer,IT,205.74,2026-06-10T14:11:00
20260610-00-00097,books,wallet,BE,215.35,2026-06-10T18:03:00
20260610-00-00098,toys,cash,FR,16.66,2026-06-10T11:04:00
20260610-00-00099,books,transfer,ES,221.33,2026-06-10T16:26:00
20260610-00-00100,sports,transfer,DE,140.07,2026-06-10T10:21:00
20260610-00-00101,home,transfer,NL,108.85,2026-06-10T05:07:00
20260610-00-00102,toys,cash,BE,234.99,2026-06-10T18:17:00
20260610-00-00103,groceries,wallet,BE,229.65,2026-06-10T19:34:00
20260610-00-00104,groceries,cash,BE,141.94,2026-06-10T00:55:00
20260610-00-00105,fashion,cash,FR,212.12,2026-06-10T11:18:00
20260610-00-00106,home,wallet,BE,88.39,2026-06-10T07:15:00
20260610-00-00107,toys,transfer,NL,88.74,2026-06-10T15:50:00
20260610-00-00108,groceries,cash,DE,15.79,2026-06-10T22:08:00
20260610-00-00109,fashion,transfer,NL,244.01,2026-06-10T03:29:00
20260610-00-00110,toys,transfer,NL,11.51,2026-06-10T04:44:00
20260610-00-00111,electronics,transfer,IT,183.04,2026-06-10T23:20:00
20260610-00-00112,groceries,cash,NL,54.69,2026-06-10T10:53:00
20260610-00-00113,sports,cash,DE,27.02,2026-06-10T07:29:00
20260610-00-00114,electronics,cash,NL,165.54,2026-06-10T10:58:00
20260610-00-00115,toys,transfer,DE,32.38,2026-06-10T06:25:00
20260610-00-00116,home,card,DE,238.91,2026-06-10T14:16:00
20260610-00-00117,toys,cash,IT,60.31,2026-06-10T14:39:00
20260610-00-00118,electronics,wallet,ES,143.65,2026-06-10T17:56:00
20260610-00-00119,toys,cash,FR,106.6,2026-06-10T23:38:00
20260610-00-00120,groceries,wallet,ES,121.46,2026-06-10T20:53:00
20260610-00-00121,fashion,cash,ES,176.77,2026-06-10T19:21:00
20260610-00-00122,groceries,card,DE,180.16,2026-06-10T16:10:00
20260610-00-00123,home,card,FR,209.74,2026-06-10T10:58:00
20260610-00-00124,groceries,wallet,FR,2.92,2026-06-10T08:05:00
20260610-00-00125,books,transfer,DE,46.48,2026-06-10T21:55:00
20260610-00-00126,toys,card,ES,32.71,2026-06-10T20:12:00
20260610-00-00127,groceries,transfer,FR,116.84,2026-06-10T05:05:00
20260610-00-00128,groceries,card,BE,187.68,2026-06-10T05:43:00
20260610-00-00129,books,cash,ES,38.97,2026-06-10T13:57:00
20260610-00-00130,books,card,DE,144.58,2026-06-10T16:11:00
20260610-00-00131,books,wallet,ES,246.49,2026-06-10T13:41:00
20260610-00-00132,home,card,BE,137.05,2026-06-10T10:23:00
20260610-00-00133,electronics,cash,IT,99.59,2026-06-10T22:26:00
20260610-00-00134,books,card,FR,87.49,2026-06-10T20:50:00
20260610-00-00135,home,card,IT,140.3,2026-06-10T11:24:00
20260610-00-00136,groceries,transfer,FR,113.85,2026-06-10T21:17:00
20260610-00-00137,home,card,ES,247.7,2026-06-10T05:16:00
20260610-00-00138,books,transfer,FR,183.71,2026-06-10T23:30:00
20260610-00-00139,toys,transfer,DE,29.87,2026-06-10T16:09:00
20260610-00-00140,groceries,wallet,BE,236.59,2026-06-10T15:24:00
20260610-00-00141,toys,transfer,NL,215.78,2026-06-10T01:05:00
20260610-00-00142,sports,wallet,DE,83.33,2026-06-10T00:03:00
20260610-00-00143,home,transfer,ES,232.29,2026-06-10T14:55:00
20260610-00-00144,sports,card,IT,51.77,2026-06-10T14:50:00
20260610-00-00145,electronics,wallet,DE,124.07,2026-06-10T15:41:00
20260610-00-00146,sports,transfer,DE,138.18,2026-06-10T14:39:00
20260610-00-00147,toys,wallet,NL,197.43,2026-06-10T13:10:00
20260610-00-00148,books,wallet,DE,104.9,2026-06-10T09:02:00
20260610-00-00149,books,wallet,NL,70.7,2026-06-10T12:27:00
20260610-00-00150,electronics,transfer,DE,13.08,2026-06-10T03:19:00
20260610-00-00151,fashion,cash,NL,89.33,2026-06-10T09:45:00
20260610-00-00152,toys,card,ES,191.97,2026-06-10T02:34:00
20260610-00-00153,books,card,DE,185.98,2026-06-10T02:36:00
20260610-00-00154,sports,transfer,IT,135.77,2026-06-10T04:49:00
20260610-00-00155,fashion,card,NL,97.77,2026-06-10T10:02:00
20260610-00-00156,groceries,wallet,FR,235.79,2026-06-10T21:52:00
20260610-00-00157,toys,wallet,NL,178.15,2026-06-10T07:46:00
20260610-00-00158,home,card,FR,236.13,2026-06-10T23:23:00
20260610-00-00159,books,transfer,ES,88.24,2026-06-10T04:18:00
20260610-00-00160,sports,wallet,ES,220.17,2026-06-10T06:27:00
20260610-00-00161,books,transfer,BE,44.91,2026-06-10T19:13:00
20260610-00-00162,electronics,transfer,FR,46.0,2026-06-10T13:16:00
20260610-00-00163,books,cash,NL,181.17,2026-06-10T16:31:00
20260610-00-00164,home,card,NL,158.16,2026-06-10T06:21:00
20260610-00-00165,books,wallet,BE,59.23,2026-06-10T18:19:00
20260610-00-00166,home,card,NL,140.62,2026-06-10T14:33:00
20260610-00-00167,sports,cash,DE,67.07,2026-06-10T02:22:00
20260610-00-00168,electronics,transfer,ES,238.0,2026-06-10T10:10:00
20260610-00-00169,toys,wallet,ES,243.59,2026-06-10T17:53:00
20260610-00-00170,home,card,ES,225.91,2026-06-10T12:04:00
20260610-00-00171,fashion,transfer,ES,100.25,2026-06-10T02:31:00
20260610-00-00172,home,card,FR,153.2,2026-06-10T11:47:00
20260610-00-00173,electronics,wallet,NL,135.42,2026-06-10T20:22:00
20260610-00-00174,fashion,cash,ES,52.86,2026-06-10T18:45:00
20260610-00-00175,groceries,card,IT,241.55,2026-06-10T06:23:00
20260610-00-00176,fashion,wallet,IT,206.19,2026-06-10T16:37:00
20260610-00-00177,groceries,cash,ES,9.77,2026-06-10T12:00:00
20260610-00-00178,books,transfer,NL,42.76,2026-06-10T02:36:00
20260610-00-00179,fashion,wallet,DE,77.84,2026-06-10T22:03:00
20260610-00-00180,books,wallet,IT,119.02,2026-06-10T20:22:00
20260610-00-00181,fashion,card,BE,90.56,2026-06-10T08:43:00
20260610-00-00182,toys,transfer,NL,51.23,2026-06-10T22:50:00
20260610-00-00183,toys,cash,FR,69.8,2026-06-10T08:11:00
20260610-00-00184,groceries,cash,DE,63.31,2026-06-10T23:21:00
20260610-00-00185,home,card,ES,9.49,2026-06-10T08:31:00
20260610-00-00186,sports,wallet,DE,186.44,2026-06-10T21:39:00
20260610-00-00187,groceries,card,IT,172.52,2026-06-10T02:10:00
20260610-00-00188,home,cash,NL,195.66,2026-06-10T18:49:00
20260610-00-00189,sports,wallet,ES,221.43,2026-06-10T23:31:00
20260610-00-00190,home,card,BE,39.11,2026-06-10T10:35:00
20260610-00-00191,groceries,wallet,NL,238.77,2026-06-10T20:59:00
20260610-00-00192,electronics,transfer,IT,123.62,2026-06-10T00:02:00
20260610-00-00193,fashion,transfer,DE,174.23,2026-06-10T12:04:00
20260610-00-00194,electronics,transfer,NL,161.69,2026-06-10T08:29:00
20260610-00-00195,sports,transfer,BE,113.46,2026-06-10T17:16:00
20260610-00-00196,groceries,transfer,BE,36.89,2026-06-10T14:09:00
20260610-00-00197,electronics,cash,DE,57.9,2026-06-10T02:46:00
20260610-00-00198,electronics,cash,ES,203.81,2026-06-10T04:29:00
20260610-00-00199,toys,cash,ES,188.23,2026-06-10T10:33:00
