tx_id,category,payment_method,country,amount_eur,ts
20260614-00-00064,electronics,transfer,FR,227.17,2026-06-14T01:43:00
20260614-00-00065,toys,wallet,ES,144.16,2026-06-14T21:03:00
20260614-00-00066,electronics,card,NL,75.18,2026-06-14T15:14:00
20260614-00-00067,electronics,transfer,DE,112.78,2026-06-14T22:59:00
20260614-00-00068,groceries,cash,FR,188.19,2026-06-14T19:59:00
20260614-00-00069,electronics,cash,ES,159.6,2026-06-14T23:31:00
20260614-00-00070,toys,card,BE,51.16,2026-06-14T11:41:00
20260614-00-00071,electronics,wallet,IT,36.33,2026-06-14T00:12:00
20260614-00-00072,groceries,card,NL,148.41,2026-06-14T22:28:00
20260614-00-00073,fashion,cash,IT,6.08,2026-06-14T18:01:00
20260614-00-00074,toys,cash,DE,243.43,2026-06-14T13:15:00
20260614-00-00075,toys,cash,IT,156.7,2026-06-14T18:32:00
20260614-00-00076,electronics,wallet,NL,110.79,2026-06-14T20:46:00
20260614-00-00077,books,wallet,ES,78.09,2026-06-14T08:10:00
20260614-00-00078,sports,transfer,ES,181.75,2026-06-14T22:43:00
20260614-00-00079,sports,cash,DE,136.76,2026-06-14T00:00:00
20260614-00-00080,sports,cash,ES,17.8,2026-06-14T02:36:00
20260614-00-00081,home,card,FR,245.68,2026-06-14T05:33:00
20260614-00-00082,toys,card,DE,147.96,2026-06-14T19:06:00
20260614-00-00083,home,transfer,IT,153.3,2026-06-14T13:54:00
20260614-00-00084,fashion,card,NL,88.44,2026-06-14T00:45:00
20260614-00-00085,groceries,wallet,IT,217.26,2026-06-14T20:14:00
20260614-00-00086,fashion,cash,FR,26.14,2026-06-14T09:50:00
20260614-00-00087,toys,wallet,DE,13.79,2026-06-14T10:57:00
20260614-00-00088,groceries,wallet,NL,247.3,2026-06-14T09:41:00
20260614-00-00089,groceries,transfer,DE,176.46,2026-06-14T22:55:00
20260614-00-00090,electronics,card,FR,186.9,2026-06-14T12:58:00
20260614-00-00091,toys,transfer,DE,51.32,2026-06-14T23:10:00
20260614-00-00092,books,transfer,IT,232.49,2026-06-14T21:26:00
20260614-00-00093,groceries,transfer,DE,173.32,2026-06-14T18:48:00
20260614-00-00094,books,cash,NL,168.11,2026-06-14T00:51:00
20260614-00-00095,electronics,card,NL,167.79,2026-06-14T14:58:00
20260614-00-00096,sports,card,ES,10.52,2026-06-14T07:01:00
20260614-00-00097,electronics,cash,NL,67.01,2026-06-14T00:01:00
20260614-00-00098,books,wallet,DE,8.93,2026-06-14T17:04:00
20260614-00-00099,sports,card,NL,67.29,2026-06-14T20:53:00
20260614-00-00100,toys,card,BE,72.99,2026-06-14T19:56:00
20260614-00-00101,groceries,transfer,NL,27.54,2026-06-14T04:18:00
20260614-00-00102,fashion,card,IT,92.76,2026-06-14T18:08:00
20260614-00-00103,electronics,card,IT,110.74,2026-06-14T17:33:00
20260614-00-00104,fashion,cash,IT,131.98,2026-06-14T20:55:00
20260614-00-00105,electronics,cash,ES,212.58,2026-06-14T10:31:00
20260614-00-00106,books,wallet,DE,210.15,2026-06-14T07:45:00
20260614-00-00107,sports,card,IT,53.25,2026-06-14T22:39:00
20260614-00-00108,electronics,wallet,BE,130.68,2026-06-14T02:03:00
20260614-00-00109,electronics,card,DE,161.91,2026-06-14T04:13:00
20260614-00-00110,groceries,card,FR,51.3,2026-06-14T15:37:00
20260614-00-00111,toys,cash,BE,113.6,2026-06-14T19:00:00
20260614-00-00112,books,wallet,IT,139.65,2026-06-14T19:04:00
20260614-00-00113,home,wallet,IT,142.02,2026-06-14T10:32:00
20260614-00-00114,books,card,IT,52.45,2026-06-14T12:13:00
20260614-00-00115,groceries,wallet,NL,133.27,2026-06-14T06:55:00
20260614-00-00116,groceries,card,NL,65.78,2026-06-14T04:54:00
20260614-00-00117,books,transfer,NL,248.91,2026-06-14T10:44:00
20260614-00-00118,toys,transfer,NL,175.01,2026-06-14T13:02:00
20260614-00-00119,sports,card,ES,18.6,2026-06-14T18:47:00
20260614-00-00120,sports,cash,NL,247.58,2026-06-14T02:24:00
20260614-00-00121,home,transfer,DE,135.1,2026-06-14T10:33:00
20260614-00-00122,electronics,wallet,NL,82.25,2026-06-14T21:59:00
20260614-00-00123,electronics,wallet,IT,188.84,2026-06-14T14:06:00
20260614-00-00124,books,wallet,NL,47.63,2026-06-14T15:48:00
20260614-00-00125,sports,wallet,IT,104.44,2026-06-14T05:00:00
20260614-00-00126,home,wallet,NL,210.9,2026-06-14T05:59:00
20260614-00-00127,toys,cash,IT,223.32,2026-06-14T11:55:00
20260614-00-00128,toys,wallet,NL,131.53,2026-06-14T11:31:00
20260614-00-00129,electronics,wallet,FR,231.12,2026-06-14T22:02:00
20260614-00-00130,toys,cash,ES,127.7,2026-06-14T23:05:00
20260614-00-00131,toys,transfer,FR,32.52,2026-06-14T15:20:00
20260614-00-00132,home,card,IT,64.18,2026-06-14T07:29:00
20260614-00-00133,home,wallet,FR,230.05,2026-06-14T19:37:00
20260614-00-00134,home,transfer,ES,132.89,2026-06-14T18:19:00
20260614-00-00135,electronics,cash,FR,212.73,2026-06-14T18:40:00
20260614-00-00136,groceries,card,FR,247.33,2026-06-14T17:13:00
20260614-00-00137,books,wallet,NL,227.27,2026-06-14T10:54:00
20260614-00-00138,groceries,card,IT,237.81,2026-06-14T14:55:00
20260614-00-00139,groceries,card,IT,246.83,2026-06-14T14:23:00
20260614-00-00140,books,transfer,BE,201.59,2026-06-14T07:37:00
20260614-00-00141,electronics,cash,DE,170.33,2026-06-14T08:22:00
20260614-00-00142,toys,card,BE,130.42,2026-06-14T23:40:00
20260614-00-00143,sports,wallet,FR,156.7,2026-06-14T10:50:00
20260614-00-00144,groceries,card,FR,11.79,2026-06-14T16:30:00
20260614-00-00145,home,wallet,BE,83.6,2026-06-14T16:52:00
20260614-00-00146,home,cash,FR,56.95,2026-06-14T23:19:00
20260614-00-00147,sports,transfer,NL,3.0,2026-06-14T04:18:00
20260614-00-00148,fashion,transfer,IT,103.8,2026-06-14T14:27:00
20260614-00-00149,home,card,BE,78.65,2026-06-14T21:51:00
20260614-00-00150,electronics,transfer,DE,144.12,2026-06-14T06:20:00
20260614-00-00151,toys,cash,IT,40.53,2026-06-14T22:55:00
20260614-00-00152,toys,cash,IT,64.0,2026-06-14T13:12:00
20260614-00-00153,fashion,cash,DE,126.84,2026-06-14T05:54:00
20260614-00-00154,fashion,cash,ES,53.81,2026-06-14T13:53:00
20260614-00-00155,electronics,wallet,NL,222.84,2026-06-14T17:00:00
20260614-00-00156,books,wallet,BE,127.2,2026-06-14T15:41:00
20260614-00-00157,fashion,cash,ES,53.76,2026-06-14T10:37:00
20260614-00-00158,toys,cash,BE,183.06,2026-06-14T20:14:00
20260614-00-00159,books,cash,NL,191.82,2026-06-14T08:27:00
20260614-00-00160,books,transfer,ES,13.52,2026-06-14T01:35:00
20260614-00-00161,toys,cash,ES,24.85,2026-06-14T12:09:00
20260614-00-00162,groceries,card,NL,249.55,2026-06-14T02:21:00
20260614-00-00163,electronics,wallet,BE,76.28,2026-06-14T00:57:00
20260614-00-00164,electronics,cash,FR,46.53,2026-06-14T22:57:00
20260614-00-00165,groceries,wallet,ES,80.24,2026-06-14T13:19:00
20260614-00-00166,home,card,IT,204.79,2026-06-14T14:03:00
20260614-00-00167,fashion,cash,NL,215.05,2026-06-14T20:43:00
20260614-00-00168,books,cash,ES,249.99,2026-06-14T07:03:00
20260614-00-00169,home,cash,FR,44.09,2026-06-14T21:47:00
20260614-00-00170,fashion,transfer,ES,216.0,2026-06-14T22:54:00
20260614-00-00171,books,cash,BE,124.47,2026-06-14T06:20:00
20260614-00-00172,books,card,DE,6.74,2026-06-14T21:47:00
20260614-00-00173,books,wallet,NL,2.61,2026-06-14T15:36:00
20260614-00-00174,fashion,transfer,ES,36.15,2026-06-14T14:03:00
20260614-00-00175,home,transfer,IT,40.77,2026-06-14T04:18:00
20260614-00-00176,fashion,transfer,ES,201.24,2026-06-14T20:03:00
20260614-00-00177,fashion,card,IT,41.42,2026-06-14T08:35:00
20260614-00-00178,books,cash,NL,221.29,2026-06-14T03:38:00
20260614-00-00179,toys,wallet,ES,74.3,2026-06-14T05:44:00
20260614-00-00180,books,card,FR,242.58,2026-06-14T23:41:00
20260614-00-00181,home,cash,DE,219.14,2026-06-14T00:11:00
20260614-00-00182,groceries,cash,IT,52.16,2026-06-14T14:30:00
20260614-00-00183,books,wallet,NL,190.88,2026-06-14T11:53:00
20260614-00-00184,electronics,wallet,DE,248.43,2026-06-14T18:26:00
20260614-00-00185,groceries,wallet,IT,246.61,2026-06-14T21:09:00
20260614-00-00186,books,wallet,ES,58.12,2026-06-14T13:13:00
20260614-00-00187,home,card,DE,191.01,2026-06-14T15:41:00
20260614-00-00188,sports,card,FR,203.92,2026-06-14T19:56:00
20260614-00-00189,groceries,cash,ES,205.42,2026-06-14T11:43:00
20260614-00-00190,home,card,DE,159.88,2026-06-14T04:47:00
20260614-00-00191,fashion,transfer,IT,244.79,2026-06-14T18:23:00
20260614-00-00192,electronics,transfer,ES,121.89,2026-06-14T15:53:00
20260614-00-00193,electronics,wallet,DE,90.16,2026-06-14T20:28:00
20260614-00-00194,sports,card,NL,9.45,2026-06-14T06:09:00
20260614-00-00195,fashion,transfer,NL,158.96,2026-06-14T10:02:00
20260614-00-00196,toys,cash,ES,164.43,2026-06-14T12:39:00
20260614-00-00197,groceries,transfer,DE,18.67,2026-06-14T04:55:00
20260614-00-00198,books,card,NL,9.63,2026-06-14T04:10:00
20260614-00-00199,toys,wallet,NL,54.47,2026-06-14T22:08:00
