tx_id,category,payment_method,country,amount_eur,ts
20260611-00-00028,groceries,cash,ES,80.16,2026-06-11T14:30:00
20260611-00-00029,electronics,cash,BE,145.44,2026-06-11T11:03:00
20260611-00-00030,sports,cash,FR,96.34,2026-06-11T17:10:00
20260611-00-00031,sports,cash,NL,151.51,2026-06-11T02:24:00
20260611-00-00032,groceries,cash,FR,249.33,2026-06-11T01:11:00
20260611-00-00033,books,cash,FR,17.78,2026-06-11T16:39:00
20260611-00-00034,sports,cash,NL,137.83,2026-06-11T07:07:00
20260611-00-00035,home,wallet,FR,133.51,2026-06-11T04:45:00
20260611-00-00036,toys,transfer,DE,110.72,2026-06-11T20:04:00
20260611-00-00037,books,wallet,ES,186.89,2026-06-11T19:11:00
20260611-00-00038,books,card,IT,58.13,2026-06-11T12:07:00
20260611-00-00039,toys,transfer,ES,29.79,2026-06-11T11:06:00
20260611-00-00040,home,wallet,BE,45.42,2026-06-11T19:25:00
20260611-00-00041,fashion,cash,BE,171.97,2026-06-11T07:39:00
20260611-00-00042,books,wallet,ES,24.33,2026-06-11T21:16:00
20260611-00-00043,toys,card,DE,103.78,2026-06-11T10:01:00
20260611-00-00044,electronics,card,ES,128.3,2026-06-11T01:30:00
20260611-00-00045,toys,transfer,FR,179.45,2026-06-11T17:36:00
20260611-00-00046,groceries,wallet,IT,4.92,2026-06-11T13:46:00
20260611-00-00047,sports,transfer,FR,217.04,2026-06-11T17:57:00
20260611-00-00048,fashion,wallet,FR,29.27,2026-06-11T21:48:00
20260611-00-00049,books,cash,BE,28.09,2026-06-11T15:12:00
20260611-00-00050,groceries,cash,NL,148.49,2026-06-11T16:38:00
20260611-00-00051,groceries,cash,IT,122.55,2026-06-11T00:02:00
20260611-00-00052,toys,card,ES,92.7,2026-06-11T18:40:00
20260611-00-00053,sports,wallet,DE,133.89,2026-06-11T12:57:00
20260611-00-00054,fashion,card,ES,126.59,2026-06-11T06:35:00
20260611-00-00055,books,cash,IT,47.44,2026-06-11T21:49:00
20260611-00-00056,books,cash,ES,191.82,2026-06-11T05:01:00
20260611-00-00057,electronics,transfer,ES,17.09,2026-06-11T16:57:00
20260611-00-00058,home,wallet,NL,223.65,2026-06-11T02:52:00
20260611-00-00059,home,wallet,FR,173.32,2026-06-11T07:41:00
20260611-00-00060,groceries,transfer,FR,130.1,2026-06-11T12:42:00
20260611-00-00061,electronics,card,DE,71.04,2026-06-11T22:50:00
20260611-00-00062,toys,cash,DE,172.44,2026-06-11T09:05:00
20260611-00-00063,toys,transfer,ES,53.64,2026-06-11T06:39:00
20260611-00-00064,groceries,transfer,ES,57.37,2026-06-11T08:01:00
20260611-00-00065,toys,card,NL,110.75,2026-06-11T16:21:00
20260611-00-00066,toys,cash,FR,218.26,2026-06-11T07:14:00
20260611-00-00067,groceries,cash,BE,35.79,2026-06-11T16:40:00
20260611-00-00068,electronics,card,ES,238.25,2026-06-11T12:49:00
20260611-00-00069,groceries,card,ES,183.35,2026-06-11T20:01:00
20260611-00-00070,home,card,IT,233.74,2026-06-11T09:44:00
20260611-00-00071,books,card,BE,176.66,2026-06-11T14:47:00
20260611-00-00072,fashion,card,DE,220.62,2026-06-11T19:45:00
20260611-00-00073,fashion,cash,ES,145.42,2026-06-11T14:56:00
20260611-00-00074,sports,cash,NL,209.36,2026-06-11T16:51:00
20260611-00-00075,groceries,wallet,FR,132.31,2026-06-11T17:22:00
20260611-00-00076,home,transfer,ES,77.37,2026-06-11T01:56:00
20260611-00-00077,home,transfer,FR,197.38,2026-06-11T00:48:00
20260611-00-00078,toys,card,BE,164.84,2026-06-11T16:05:00
20260611-00-00079,home,transfer,IT,80.14,2026-06-11T20:45:00
20260611-00-00080,home,transfer,FR,198.04,2026-06-11T23:47:00
20260611-00-00081,groceries,wallet,IT,131.41,2026-06-11T10:37:00
20260611-00-00082,home,wallet,ES,208.3,2026-06-11T17:30:00
20260611-00-00083,books,cash,IT,83.42,2026-06-11T22:17:00
20260611-00-00084,fashion,wallet,ES,107.83,2026-06-11T17:05:00
20260611-00-00085,groceries,wallet,NL,205.51,2026-06-11T06:48:00
20260611-00-00086,sports,cash,FR,104.8,2026-06-11T11:11:00
20260611-00-00087,books,transfer,FR,160.17,2026-06-11T04:24:00
20260611-00-00088,sports,cash,IT,109.19,2026-06-11T20:45:00
20260611-00-00089,home,wallet,IT,225.93,2026-06-11T03:42:00
20260611-00-00090,sports,cash,DE,150.92,2026-06-11T19:11:00
20260611-00-00091,books,card,IT,40.68,2026-06-11T19:31:00
20260611-00-00092,sports,wallet,BE,89.03,2026-06-11T19:37:00
20260611-00-00093,sports,wallet,FR,92.26,2026-06-11T19:47:00
20260611-00-00094,fashion,cash,IT,176.39,2026-06-11T16:16:00
20260611-00-00095,toys,transfer,NL,76.49,2026-06-11T02:22:00
20260611-00-00096,home,wallet,DE,151.74,2026-06-11T18:33:00
20260611-00-00097,fashion,wallet,ES,157.35,2026-06-11T23:57:00
20260611-00-00098,books,card,NL,199.21,2026-06-11T16:51:00
20260611-00-00099,books,card,IT,54.31,2026-06-11T02:43:00
20260611-00-00100,electronics,wallet,DE,166.81,2026-06-11T09:23:00
20260611-00-00101,electronics,cash,NL,169.4,2026-06-11T12:29:00
20260611-00-00102,toys,card,IT,194.93,2026-06-11T10:19:00
20260611-00-00103,electronics,transfer,DE,75.89,2026-06-11T07:08:00
20260611-00-00104,fashion,wallet,DE,19.34,2026-06-11T04:55:00
20260611-00-00105,home,transfer,BE,198.93,2026-06-11T11:11:00
20260611-00-00106,toys,transfer,FR,191.43,2026-06-11T10:57:00
20260611-00-00107,fashion,cash,DE,109.03,2026-06-11T14:47:00
20260611-00-00108,books,card,BE,204.72,2026-06-11T00:50:00
20260611-00-00109,groceries,wallet,NL,141.34,2026-06-11T08:26:00
20260611-00-00110,electronics,transfer,BE,232.15,2026-06-11T13:40:00
20260611-00-00111,toys,cash,DE,133.95,2026-06-11T11:55:00
20260611-00-00112,sports,transfer,DE,243.81,2026-06-11T20:26:00
20260611-00-00113,toys,card,BE,62.32,2026-06-11T00:10:00
20260611-00-00114,electronics,wallet,BE,176.42,2026-06-11T14:32:00
20260611-00-00115,groceries,wallet,DE,53.87,2026-06-11T01:37:00
20260611-00-00116,toys,card,IT,28.64,2026-06-11T17:03:00
20260611-00-00117,sports,wallet,ES,114.83,2026-06-11T22:34:00
20260611-00-00118,home,cash,BE,80.5,2026-06-11T11:37:00
20260611-00-00119,electronics,transfer,IT,159.3,2026-06-11T21:20:00
20260611-00-00120,books,cash,FR,226.02,2026-06-11T08:45:00
20260611-00-00121,groceries,card,ES,200.49,2026-06-11T09:18:00
20260611-00-00122,sports,wallet,NL,148.03,2026-06-11T06:43:00
20260611-00-00123,fashion,wallet,IT,46.48,2026-06-11T16:11:00
20260611-00-00124,toys,transfer,ES,72.2,2026-06-11T07:02:00
20260611-00-00125,books,wallet,IT,215.78,2026-06-11T11:52:00
20260611-00-00126,toys,wallet,BE,121.81,2026-06-11T07:39:00
20260611-00-00127,fashion,cash,FR,116.71,2026-06-11T21:41:00
20260611-00-00128,electronics,cash,FR,189.74,2026-06-11T22:44:00
20260611-00-00129,home,card,BE,161.95,2026-06-11T09:55:00
20260611-00-00130,fashion,card,BE,38.7,2026-06-11T20:58:00
20260611-00-00131,groceries,card,ES,142.36,2026-06-11T02:33:00
20260611-00-00132,groceries,wallet,DE,241.12,2026-06-11T14:15:00
20260611-00-00133,electronics,transfer,ES,51.65,2026-06-11T19:30:00
20260611-00-00134,home,card,FR,2.86,2026-06-11T21:27:00
20260611-00-00135,toys,card,NL,15.27,2026-06-11T14:09:00
20260611-00-00136,electronics,transfer,FR,50.7,2026-06-11T16:36:00
20260611-00-00137,fashion,card,NL,3.36,2026-06-11T11:35:00
20260611-00-00138,books,cash,ES,180.92,2026-06-11T20:30:00
20260611-00-00139,sports,card,BE,144.55,2026-06-11T18:46:00
20260611-00-00140,groceries,card,ES,150.47,2026-06-11T23:59:00
20260611-00-00141,toys,wallet,IT,208.92,2026-06-11T17:33:00
20260611-00-00142,fashion,transfer,FR,20.87,2026-06-11T08:54:00
20260611-00-00143,books,cash,BE,103.7,2026-06-11T11:22:00
20260611-00-00144,groceries,wallet,NL,74.87,2026-06-11T08:37:00
20260611-00-00145,books,transfer,IT,244.63,2026-06-11T06:11:00
20260611-00-00146,fashion,wallet,ES,228.52,2026-06-11T23:21:00
20260611-00-00147,sports,transfer,DE,144.4,2026-06-11T11:13:00
20260611-00-00148,books,card,DE,229.02,2026-06-11T15:58:00
20260611-00-00149,groceries,card,BE,152.9,2026-06-11T03:47:00
20260611-00-00150,groceries,card,DE,221.0,2026-06-11T14:55:00
20260611-00-00151,toys,transfer,ES,20.04,2026-06-11T19:29:00
20260611-00-00152,home,card,FR,90.65,2026-06-11T11:57:00
20260611-00-00153,groceries,card,BE,117.78,2026-06-11T23:54:00
20260611-00-00154,electronics,cash,DE,213.11,2026-06-11T05:16:00
20260611-00-00155,books,transfer,NL,183.48,2026-06-11T13:42:00
20260611-00-00156,home,wallet,IT,38.65,2026-06-11T17:41:00
20260611-00-00157,toys,cash,BE,166.32,2026-06-11T16:01:00
20260611-00-00158,groceries,card,FR,102.85,2026-06-11T18:33:00
20260611-00-00159,sports,transfer,FR,70.4,2026-06-11T15:27:00
20260611-00-00160,fashion,wallet,DE,70.26,2026-06-11T11:27:00
20260611-00-00161,fashion,transfer,FR,119.95,2026-06-11T04:28:00
20260611-00-00162,home,transfer,DE,199.17,2026-06-11T13:20:00
20260611-00-00163,groceries,cash,ES,146.77,2026-06-11T21:19:00
20260611-00-00164,electronics,wallet,ES,2.97,2026-06-11T05:32:00
20260611-00-00165,sports,cash,IT,232.65,2026-06-11T18:20:00
20260611-00-00166,sports,transfer,DE,101.95,2026-06-11T10:26:00
20260611-00-00167,electronics,card,BE,94.54,2026-06-11T20:25:00
20260611-00-00168,books,card,FR,94.75,2026-06-11T21:57:00
20260611-00-00169,books,transfer,ES,14.17,2026-06-11T15:45:00
20260611-00-00170,sports,card,BE,189.18,2026-06-11T01:51:00
20260611-00-00171,sports,wallet,BE,55.84,2026-06-11T06:29:00
20260611-00-00172,groceries,wallet,IT,92.32,2026-06-11T23:37:00
20260611-00-00173,home,transfer,FR,128.07,2026-06-11T10:14:00
20260611-00-00174,toys,card,ES,40.81,2026-06-11T22:25:00
20260611-00-00175,electronics,transfer,ES,160.38,2026-06-11T15:15:00
20260611-00-00176,groceries,cash,NL,36.43,2026-06-11T23:03:00
20260611-00-00177,toys,card,BE,18.31,2026-06-11T08:12:00
20260611-00-00178,electronics,card,BE,67.43,2026-06-11T10:46:00
20260611-00-00179,books,wallet,IT,149.12,2026-06-11T05:47:00
20260611-00-00180,fashion,transfer,BE,171.33,2026-06-11T20:16:00
20260611-00-00181,sports,wallet,DE,163.09,2026-06-11T08:12:00
20260611-00-00182,home,wallet,ES,207.84,2026-06-11T03:04:00
20260611-00-00183,groceries,cash,FR,110.15,2026-06-11T19:17:00
20260611-00-00184,home,cash,FR,31.82,2026-06-11T01:38:00
20260611-00-00185,home,transfer,NL,164.9,2026-06-11T23:29:00
20260611-00-00186,electronics,transfer,DE,72.92,2026-06-11T14:37:00
20260611-00-00187,books,cash,NL,240.6,2026-06-11T23:12:00
20260611-00-00188,electronics,transfer,BE,178.9,2026-06-11T10:17:00
20260611-00-00189,toys,wallet,ES,239.81,2026-06-11T20:12:00
20260611-00-00190,groceries,wallet,IT,104.91,2026-06-11T01:22:00
20260611-00-00191,sports,wallet,FR,40.82,2026-06-11T13:07:00
20260611-00-00192,toys,wallet,ES,3.85,2026-06-11T10:33:00
20260611-00-00193,home,transfer,ES,237.68,2026-06-11T11:55:00
20260611-00-00194,electronics,transfer,DE,47.51,2026-06-11T06:05:00
20260611-00-00195,groceries,cash,FR,85.82,2026-06-11T22:11:00
20260611-00-00196,fashion,wallet,NL,76.37,2026-06-11T18:44:00
20260611-00-00197,sports,transfer,NL,101.92,2026-06-11T05:41:00
20260611-00-00198,sports,cash,DE,55.74,2026-06-11T16:43:00
20260611-00-00199,home,card,ES,180.04,2026-06-11T10:25:00
