tx_id,category,payment_method,country,amount_eur,ts
20260612-00-00168,electronics,transfer,BE,222.31,2026-06-12T06:03:00
20260612-00-00169,home,wallet,FR,214.39,2026-06-12T22:47:00
20260612-00-00170,toys,wallet,FR,160.47,2026-06-12T15:54:00
20260612-00-00171,books,card,NL,77.21,2026-06-12T01:50:00
20260612-00-00172,fashion,transfer,ES,187.16,2026-06-12T10:37:00
20260612-00-00173,fashion,transfer,ES,6.17,2026-06-12T05:44:00
20260612-00-00174,fashion,transfer,DE,159.32,2026-06-12T22:15:00
20260612-00-00175,books,card,IT,194.81,2026-06-12T16:28:00
20260612-00-00176,sports,card,IT,143.13,2026-06-12T01:02:00
20260612-00-00177,electronics,card,NL,133.22,2026-06-12T11:28:00
20260612-00-00178,electronics,transfer,BE,112.91,2026-06-12T17:51:00
20260612-00-00179,toys,transfer,BE,80.27,2026-06-12T20:41:00
20260612-00-00180,fashion,card,NL,167.81,2026-06-12T03:00:00
20260612-00-00181,home,card,NL,89.68,2026-06-12T15:27:00
20260612-00-00182,sports,wallet,FR,125.09,2026-06-12T07:15:00
20260612-00-00183,sports,card,ES,202.75,2026-06-12T18:01:00
20260612-00-00184,electronics,cash,NL,77.55,2026-06-12T02:39:00
20260612-00-00185,electronics,wallet,NL,116.72,2026-06-12T01:19:00
20260612-00-00186,sports,transfer,BE,188.99,2026-06-12T15:00:00
20260612-00-00187,toys,cash,ES,52.13,2026-06-12T13:54:00
20260612-00-00188,home,wallet,NL,194.32,2026-06-12T17:37:00
20260612-00-00189,home,transfer,NL,148.35,2026-06-12T17:40:00
20260612-00-00190,groceries,cash,IT,189.56,2026-06-12T02:53:00
20260612-00-00191,electronics,wallet,ES,3.87,2026-06-12T09:33:00
20260612-00-00192,fashion,transfer,BE,242.6,2026-06-12T05:38:00
20260612-00-00193,groceries,wallet,IT,16.25,2026-06-12T03:43:00
20260612-00-00194,books,card,BE,145.97,2026-06-12T15:57:00
20260612-00-00195,books,cash,FR,115.01,2026-06-12T07:20:00
20260612-00-00196,electronics,cash,NL,203.36,2026-06-12T02:50:00
20260612-00-00197,electronics,wallet,IT,67.35,2026-06-12T15:50:00
20260612-00-00198,groceries,card,NL,90.82,2026-06-12T16:25:00
20260612-00-00199,toys,card,DE,242.84,2026-06-12T19:33:00
