tx_id,category,payment_method,country,amount_eur,ts
20260604-00-00029,groceries,cash,IT,70.37,2026-06-04T00:22:00
20260604-00-00030,fashion,cash,BE,52.58,2026-06-04T21:11:00
20260604-00-00031,sports,wallet,FR,218.66,2026-06-04T03:31:00
20260604-00-00032,home,card,IT,130.12,2026-06-04T18:11:00
20260604-00-00033,sports,transfer,IT,12.36,2026-06-04T04:28:00
20260604-00-00034,home,transfer,ES,150.58,2026-06-04T07:47:00
20260604-00-00035,home,transfer,NL,103.69,2026-06-04T22:29:00
20260604-00-00036,groceries,card,ES,63.61,2026-06-04T08:30:00
20260604-00-00037,sports,wallet,IT,231.42,2026-06-04T19:35:00
20260604-00-00038,groceries,wallet,DE,168.94,2026-06-04T23:53:00
20260604-00-00039,toys,cash,NL,127.87,2026-06-04T00:25:00
20260604-00-00040,fashion,transfer,DE,214.01,2026-06-04T16:58:00
20260604-00-00041,sports,wallet,DE,197.27,2026-06-04T07:33:00
20260604-00-00042,toys,wallet,DE,187.39,2026-06-04T12:55:00
20260604-00-00043,groceries,cash,NL,177.41,2026-06-04T23:07:00
20260604-00-00044,sports,cash,NL,40.04,2026-06-04T00:15:00
20260604-00-00045,electronics,card,DE,69.75,2026-06-04T06:20:00
20260604-00-00046,fashion,wallet,IT,97.22,2026-06-04T07:21:00
20260604-00-00047,books,transfer,DE,54.14,2026-06-04T14:49:00
20260604-00-00048,home,cash,ES,176.21,2026-06-04T06:20:00
20260604-00-00049,electronics,wallet,ES,189.51,2026-06-04T22:20:00
20260604-00-00050,sports,cash,ES,211.41,2026-06-04T22:27:00
20260604-00-00051,fashion,cash,FR,140.17,2026-06-04T03:11:00
20260604-00-00052,fashion,wallet,IT,208.4,2026-06-04T04:37:00
20260604-00-00053,books,wallet,FR,165.88,2026-06-04T15:21:00
20260604-00-00054,electronics,card,IT,74.59,2026-06-04T18:32:00
20260604-00-00055,fashion,card,NL,210.44,2026-06-04T21:32:00
20260604-00-00056,home,wallet,NL,179.38,2026-06-04T09:22:00
20260604-00-00057,home,card,IT,23.49,2026-06-04T13:44:00
20260604-00-00058,sports,card,ES,164.07,2026-06-04T11:32:00
20260604-00-00059,home,card,FR,244.9,2026-06-04T06:46:00
20260604-00-00060,fashion,transfer,BE,50.71,2026-06-04T20:19:00
20260604-00-00061,groceries,transfer,NL,61.76,2026-06-04T00:13:00
20260604-00-00062,electronics,transfer,ES,158.66,2026-06-04T13:55:00
20260604-00-00063,toys,transfer,IT,190.36,2026-06-04T21:52:00
20260604-00-00064,groceries,transfer,NL,37.3,2026-06-04T06:14:00
20260604-00-00065,toys,cash,DE,21.0,2026-06-04T05:04:00
20260604-00-00066,books,wallet,DE,189.25,2026-06-04T23:16:00
20260604-00-00067,fashion,wallet,BE,190.32,2026-06-04T23:54:00
20260604-00-00068,books,wallet,FR,3.44,2026-06-04T01:47:00
20260604-00-00069,electronics,card,IT,65.33,2026-06-04T02:03:00
20260604-00-00070,books,card,ES,225.26,2026-06-04T19:32:00
20260604-00-00071,books,cash,IT,55.44,2026-06-04T10:45:00
20260604-00-00072,groceries,cash,BE,67.41,2026-06-04T03:40:00
20260604-00-00073,home,wallet,NL,94.4,2026-06-04T15:54:00
20260604-00-00074,groceries,wallet,IT,120.97,2026-06-04T05:35:00
20260604-00-00075,toys,card,FR,62.3,2026-06-04T00:48:00
20260604-00-00076,books,transfer,DE,25.77,2026-06-04T08:57:00
20260604-00-00077,groceries,transfer,ES,227.97,2026-06-04T12:48:00
20260604-00-00078,books,wallet,NL,146.65,2026-06-04T12:01:00
20260604-00-00079,electronics,wallet,DE,49.23,2026-06-04T07:36:00
20260604-00-00080,sports,transfer,FR,24.91,2026-06-04T14:06:00
20260604-00-00081,electronics,wallet,DE,16.59,2026-06-04T16:52:00
20260604-00-00082,electronics,cash,BE,67.35,2026-06-04T20:46:00
20260604-00-00083,fashion,card,NL,70.44,2026-06-04T04:26:00
20260604-00-00084,electronics,wallet,FR,45.82,2026-06-04T15:15:00
20260604-00-00085,toys,transfer,BE,198.28,2026-06-04T08:38:00
20260604-00-00086,fashion,cash,FR,197.77,2026-06-04T04:12:00
20260604-00-00087,sports,wallet,NL,13.2,2026-06-04T02:38:00
20260604-00-00088,toys,wallet,DE,180.91,2026-06-04T03:16:00
20260604-00-00089,fashion,cash,DE,175.06,2026-06-04T17:17:00
20260604-00-00090,home,wallet,IT,209.55,2026-06-04T16:42:00
20260604-00-00091,electronics,wallet,DE,12.44,2026-06-04T13:58:00
20260604-00-00092,electronics,transfer,FR,173.85,2026-06-04T16:38:00
20260604-00-00093,home,transfer,FR,118.85,2026-06-04T18:28:00
20260604-00-00094,electronics,card,FR,186.37,2026-06-04T22:49:00
20260604-00-00095,toys,transfer,FR,191.56,2026-06-04T18:27:00
20260604-00-00096,fashion,wallet,NL,190.26,2026-06-04T19:39:00
20260604-00-00097,books,wallet,IT,82.48,2026-06-04T10:29:00
20260604-00-00098,electronics,card,IT,161.0,2026-06-04T07:37:00
20260604-00-00099,electronics,card,BE,20.66,2026-06-04T07:36:00
20260604-00-00100,toys,card,NL,104.19,2026-06-04T16:53:00
20260604-00-00101,sports,wallet,NL,77.79,2026-06-04T17:06:00
20260604-00-00102,toys,card,NL,105.74,2026-06-04T14:50:00
20260604-00-00103,toys,wallet,ES,75.11,2026-06-04T04:18:00
20260604-00-00104,electronics,cash,ES,79.89,2026-06-04T21:09:00
20260604-00-00105,books,card,DE,40.35,2026-06-04T02:38:00
20260604-00-00106,sports,cash,DE,174.04,2026-06-04T17:02:00
20260604-00-00107,books,wallet,IT,110.95,2026-06-04T02:47:00
20260604-00-00108,home,wallet,BE,140.33,2026-06-04T09:18:00
20260604-00-00109,books,cash,FR,79.94,2026-06-04T18:02:00
20260604-00-00110,electronics,transfer,IT,13.99,2026-06-04T15:58:00
20260604-00-00111,sports,transfer,FR,214.19,2026-06-04T13:46:00
20260604-00-00112,fashion,cash,BE,110.95,2026-06-04T14:47:00
20260604-00-00113,toys,cash,DE,176.36,2026-06-04T08:41:00
20260604-00-00114,sports,card,IT,196.87,2026-06-04T19:26:00
20260604-00-00115,fashion,card,BE,148.89,2026-06-04T23:30:00
20260604-00-00116,sports,wallet,NL,46.35,2026-06-04T19:45:00
20260604-00-00117,electronics,transfer,ES,84.01,2026-06-04T05:00:00
20260604-00-00118,electronics,wallet,IT,91.89,2026-06-04T03:16:00
20260604-00-00119,toys,wallet,BE,49.77,2026-06-04T19:09:00
20260604-00-00120,electronics,card,DE,175.13,2026-06-04T09:29:00
20260604-00-00121,groceries,wallet,ES,129.94,2026-06-04T08:00:00
20260604-00-00122,sports,wallet,BE,226.49,2026-06-04T04:47:00
20260604-00-00123,groceries,card,NL,45.07,2026-06-04T19:42:00
20260604-00-00124,home,transfer,IT,189.48,2026-06-04T23:17:00
20260604-00-00125,toys,wallet,DE,96.61,2026-06-04T05:53:00
20260604-00-00126,books,transfer,DE,159.54,2026-06-04T14:44:00
20260604-00-00127,toys,wallet,IT,11.96,2026-06-04T01:18:00
20260604-00-00128,electronics,cash,BE,156.59,2026-06-04T14:07:00
20260604-00-00129,toys,transfer,BE,92.06,2026-06-04T02:12:00
20260604-00-00130,fashion,cash,ES,202.12,2026-06-04T01:21:00
20260604-00-00131,sports,wallet,DE,235.7,2026-06-04T22:40:00
20260604-00-00132,books,transfer,DE,191.42,2026-06-04T08:02:00
20260604-00-00133,home,card,ES,242.17,2026-06-04T09:32:00
20260604-00-00134,fashion,wallet,FR,243.99,2026-06-04T04:44:00
20260604-00-00135,groceries,card,BE,223.37,2026-06-04T01:16:00
20260604-00-00136,sports,card,FR,17.04,2026-06-04T09:31:00
20260604-00-00137,electronics,wallet,FR,148.65,2026-06-04T01:12:00
20260604-00-00138,toys,cash,BE,199.19,2026-06-04T07:55:00
20260604-00-00139,electronics,cash,BE,195.93,2026-06-04T09:19:00
20260604-00-00140,electronics,card,BE,244.84,2026-06-04T17:06:00
20260604-00-00141,home,wallet,BE,15.8,2026-06-04T00:00:00
20260604-00-00142,electronics,wallet,NL,173.73,2026-06-04T05:29:00
20260604-00-00143,fashion,cash,FR,110.62,2026-06-04T15:46:00
20260604-00-00144,fashion,cash,DE,109.24,2026-06-04T13:31:00
20260604-00-00145,home,wallet,ES,165.3,2026-06-04T09:18:00
20260604-00-00146,toys,cash,NL,53.2,2026-06-04T15:04:00
20260604-00-00147,books,card,BE,47.58,2026-06-04T17:38:00
20260604-00-00148,electronics,wallet,NL,85.05,2026-06-04T05:53:00
20260604-00-00149,sports,transfer,NL,176.33,2026-06-04T22:58:00
20260604-00-00150,fashion,card,NL,141.54,2026-06-04T05:47:00
20260604-00-00151,home,transfer,FR,118.17,2026-06-04T01:36:00
20260604-00-00152,groceries,wallet,IT,180.47,2026-06-04T03:00:00
20260604-00-00153,books,transfer,BE,76.24,2026-06-04T23:54:00
20260604-00-00154,home,wallet,FR,182.32,2026-06-04T07:50:00
20260604-00-00155,books,transfer,IT,28.55,2026-06-04T13:53:00
20260604-00-00156,books,card,DE,121.96,2026-06-04T13:21:00
20260604-00-00157,groceries,cash,ES,246.53,2026-06-04T06:23:00
20260604-00-00158,books,transfer,DE,95.33,2026-06-04T07:43:00
20260604-00-00159,books,wallet,BE,232.94,2026-06-04T17:44:00
20260604-00-00160,electronics,card,DE,82.92,2026-06-04T00:10:00
20260604-00-00161,groceries,card,BE,189.22,2026-06-04T16:23:00
20260604-00-00162,home,card,BE,88.04,2026-06-04T14:15:00
20260604-00-00163,toys,wallet,NL,2.85,2026-06-04T10:54:00
20260604-00-00164,toys,transfer,NL,185.95,2026-06-04T02:17:00
20260604-00-00165,home,card,FR,96.42,2026-06-04T04:18:00
20260604-00-00166,toys,cash,DE,166.9,2026-06-04T00:42:00
20260604-00-00167,sports,transfer,NL,39.63,2026-06-04T02:30:00
20260604-00-00168,electronics,wallet,BE,92.92,2026-06-04T17:03:00
20260604-00-00169,fashion,cash,DE,97.5,2026-06-04T08:49:00
20260604-00-00170,home,cash,FR,208.05,2026-06-04T01:17:00
20260604-00-00171,books,transfer,BE,97.25,2026-06-04T04:06:00
20260604-00-00172,toys,card,NL,229.85,2026-06-04T01:29:00
20260604-00-00173,books,transfer,IT,120.89,2026-06-04T07:59:00
20260604-00-00174,books,transfer,ES,63.04,2026-06-04T12:01:00
20260604-00-00175,books,card,IT,128.87,2026-06-04T02:01:00
20260604-00-00176,electronics,transfer,DE,10.88,2026-06-04T04:44:00
20260604-00-00177,fashion,transfer,DE,243.09,2026-06-04T16:53:00
20260604-00-00178,fashion,cash,NL,236.54,2026-06-04T00:57:00
20260604-00-00179,sports,transfer,DE,38.12,2026-06-04T16:20:00
20260604-00-00180,books,transfer,NL,104.3,2026-06-04T03:21:00
20260604-00-00181,sports,card,ES,240.29,2026-06-04T20:46:00
20260604-00-00182,fashion,wallet,IT,42.27,2026-06-04T14:02:00
20260604-00-00183,electronics,transfer,DE,46.84,2026-06-04T04:56:00
20260604-00-00184,home,transfer,BE,199.5,2026-06-04T07:05:00
20260604-00-00185,groceries,cash,IT,242.66,2026-06-04T13:20:00
20260604-00-00186,home,card,ES,5.6,2026-06-04T01:31:00
20260604-00-00187,toys,transfer,BE,169.42,2026-06-04T16:56:00
20260604-00-00188,sports,transfer,DE,4.83,2026-06-04T07:39:00
20260604-00-00189,books,cash,BE,46.83,2026-06-04T04:08:00
20260604-00-00190,electronics,cash,NL,249.68,2026-06-04T08:49:00
20260604-00-00191,electronics,wallet,FR,84.84,2026-06-04T07:35:00
20260604-00-00192,books,cash,FR,11.03,2026-06-04T07:41:00
20260604-00-00193,books,card,DE,23.0,2026-06-04T22:14:00
20260604-00-00194,sports,card,IT,145.84,2026-06-04T13:24:00
20260604-00-00195,home,card,FR,217.66,2026-06-04T23:49:00
20260604-00-00196,sports,transfer,NL,247.65,2026-06-04T21:34:00
20260604-00-00197,toys,card,NL,5.07,2026-06-04T19:38:00
20260604-00-00198,groceries,card,IT,37.99,2026-06-04T09:00:00
20260604-00-00199,books,card,DE,211.88,2026-06-04T04:12:00
