tx_id,category,payment_method,country,amount_eur,ts
20260601-00-00055,groceries,cash,BE,229.05,2026-06-01T05:24:00
20260601-00-00056,toys,card,ES,22.3,2026-06-01T01:19:00
20260601-00-00057,home,card,IT,38.46,2026-06-01T17:40:00
20260601-00-00058,sports,cash,FR,38.69,2026-06-01T12:07:00
20260601-00-00059,groceries,transfer,IT,188.68,2026-06-01T22:29:00
20260601-00-00060,electronics,cash,IT,213.95,2026-06-01T07:10:00
20260601-00-00061,electronics,transfer,IT,232.45,2026-06-01T03:45:00
20260601-00-00062,sports,wallet,IT,222.04,2026-06-01T04:30:00
20260601-00-00063,groceries,wallet,BE,54.97,2026-06-01T22:22:00
20260601-00-00064,home,wallet,DE,70.41,2026-06-01T19:56:00
20260601-00-00065,home,wallet,NL,47.16,2026-06-01T03:01:00
20260601-00-00066,home,wallet,IT,20.57,2026-06-01T22:20:00
20260601-00-00067,books,card,BE,11.34,2026-06-01T02:43:00
20260601-00-00068,groceries,wallet,IT,176.91,2026-06-01T14:47:00
20260601-00-00069,groceries,cash,BE,113.51,2026-06-01T05:30:00
20260601-00-00070,groceries,card,ES,31.85,2026-06-01T03:34:00
20260601-00-00071,groceries,transfer,FR,45.77,2026-06-01T00:56:00
20260601-00-00072,sports,cash,NL,214.41,2026-06-01T21:03:00
20260601-00-00073,fashion,wallet,DE,135.22,2026-06-01T01:46:00
20260601-00-00074,fashion,wallet,FR,67.92,2026-06-01T07:16:00
20260601-00-00075,fashion,cash,IT,44.85,2026-06-01T16:29:00
20260601-00-00076,toys,wallet,FR,243.21,2026-06-01T09:39:00
20260601-00-00077,toys,card,DE,151.3,2026-06-01T02:49:00
20260601-00-00078,sports,transfer,FR,27.11,2026-06-01T05:43:00
20260601-00-00079,toys,card,BE,26.27,2026-06-01T02:51:00
20260601-00-00080,fashion,cash,ES,195.46,2026-06-01T13:26:00
20260601-00-00081,fashion,transfer,ES,174.11,2026-06-01T12:54:00
20260601-00-00082,home,wallet,BE,30.32,2026-06-01T18:52:00
20260601-00-00083,electronics,card,BE,3.52,2026-06-01T02:20:00
20260601-00-00084,fashion,cash,NL,227.15,2026-06-01T23:18:00
20260601-00-00085,electronics,transfer,BE,153.37,2026-06-01T00:23:00
20260601-00-00086,books,card,DE,124.09,2026-06-01T09:00:00
20260601-00-00087,groceries,transfer,BE,196.18,2026-06-01T00:46:00
20260601-00-00088,books,wallet,BE,77.37,2026-06-01T05:26:00
20260601-00-00089,fashion,card,DE,64.82,2026-06-01T19:26:00
20260601-00-00090,groceries,cash,NL,62.83,2026-06-01T04:57:00
20260601-00-00091,electronics,cash,FR,184.19,2026-06-01T16:01:00
20260601-00-00092,sports,cash,ES,39.95,2026-06-01T03:37:00
20260601-00-00093,home,wallet,BE,59.02,2026-06-01T03:56:00
20260601-00-00094,home,transfer,BE,117.15,2026-06-01T07:29:00
20260601-00-00095,books,cash,NL,86.25,2026-06-01T07:54:00
20260601-00-00096,home,card,DE,152.04,2026-06-01T13:23:00
20260601-00-00097,fashion,cash,IT,198.96,2026-06-01T07:19:00
20260601-00-00098,home,wallet,BE,206.34,2026-06-01T03:59:00
20260601-00-00099,electronics,card,IT,226.07,2026-06-01T23:11:00
20260601-00-00100,home,wallet,ES,84.5,2026-06-01T04:08:00
20260601-00-00101,toys,cash,FR,35.83,2026-06-01T19:09:00
20260601-00-00102,sports,transfer,IT,181.06,2026-06-01T05:31:00
20260601-00-00103,books,transfer,BE,130.4,2026-06-01T22:13:00
20260601-00-00104,home,card,ES,170.6,2026-06-01T03:24:00
20260601-00-00105,groceries,cash,ES,138.34,2026-06-01T01:16:00
20260601-00-00106,books,wallet,DE,9.54,2026-06-01T07:00:00
20260601-00-00107,books,transfer,DE,108.73,2026-06-01T19:11:00
20260601-00-00108,home,card,IT,149.91,2026-06-01T14:08:00
20260601-00-00109,fashion,card,ES,144.35,2026-06-01T18:51:00
20260601-00-00110,toys,cash,NL,77.18,2026-06-01T20:35:00
20260601-00-00111,fashion,cash,IT,66.64,2026-06-01T20:18:00
20260601-00-00112,groceries,card,DE,70.64,2026-06-01T05:50:00
20260601-00-00113,fashion,cash,FR,144.94,2026-06-01T00:53:00
20260601-00-00114,groceries,transfer,DE,80.38,2026-06-01T07:25:00
20260601-00-00115,books,transfer,NL,82.85,2026-06-01T17:03:00
20260601-00-00116,sports,transfer,ES,19.85,2026-06-01T05:26:00
20260601-00-00117,electronics,card,FR,117.71,2026-06-01T00:51:00
20260601-00-00118,home,cash,DE,97.74,2026-06-01T18:37:00
20260601-00-00119,fashion,cash,BE,214.67,2026-06-01T01:36:00
20260601-00-00120,fashion,card,BE,184.42,2026-06-01T16:03:00
20260601-00-00121,home,cash,IT,62.95,2026-06-01T01:17:00
20260601-00-00122,fashion,wallet,FR,149.52,2026-06-01T08:57:00
20260601-00-00123,electronics,card,BE,109.45,2026-06-01T23:49:00
20260601-00-00124,books,cash,BE,58.78,2026-06-01T12:17:00
20260601-00-00125,toys,wallet,FR,235.42,2026-06-01T05:41:00
20260601-00-00126,groceries,card,DE,71.3,2026-06-01T09:58:00
20260601-00-00127,home,cash,BE,80.13,2026-06-01T20:55:00
20260601-00-00128,toys,cash,NL,210.59,2026-06-01T04:25:00
20260601-00-00129,home,cash,ES,220.59,2026-06-01T07:09:00
20260601-00-00130,toys,wallet,NL,45.12,2026-06-01T07:50:00
20260601-00-00131,electronics,cash,BE,25.32,2026-06-01T02:21:00
20260601-00-00132,books,wallet,BE,171.6,2026-06-01T15:24:00
20260601-00-00133,home,wallet,ES,18.69,2026-06-01T00:21:00
20260601-00-00134,sports,card,BE,25.02,2026-06-01T19:14:00
20260601-00-00135,groceries,transfer,ES,46.68,2026-06-01T01:38:00
20260601-00-00136,home,transfer,FR,215.4,2026-06-01T12:35:00
20260601-00-00137,toys,wallet,IT,178.46,2026-06-01T13:55:00
20260601-00-00138,groceries,transfer,BE,237.43,2026-06-01T20:52:00
20260601-00-00139,toys,cash,NL,177.73,2026-06-01T14:16:00
20260601-00-00140,groceries,cash,BE,101.75,2026-06-01T13:17:00
20260601-00-00141,sports,transfer,NL,242.85,2026-06-01T16:36:00
20260601-00-00142,groceries,cash,NL,148.88,2026-06-01T21:09:00
20260601-00-00143,home,cash,NL,159.98,2026-06-01T17:37:00
20260601-00-00144,groceries,cash,DE,171.52,2026-06-01T03:07:00
20260601-00-00145,toys,cash,DE,207.94,2026-06-01T19:18:00
20260601-00-00146,books,transfer,NL,246.57,2026-06-01T21:34:00
20260601-00-00147,home,cash,DE,140.63,2026-06-01T11:09:00
20260601-00-00148,home,card,DE,129.54,2026-06-01T17:12:00
20260601-00-00149,books,transfer,NL,68.47,2026-06-01T04:52:00
20260601-00-00150,sports,card,BE,66.21,2026-06-01T03:06:00
20260601-00-00151,sports,transfer,ES,180.58,2026-06-01T22:05:00
20260601-00-00152,sports,cash,FR,95.27,2026-06-01T13:01:00
20260601-00-00153,groceries,transfer,ES,49.92,2026-06-01T05:54:00
20260601-00-00154,fashion,transfer,FR,25.97,2026-06-01T07:02:00
20260601-00-00155,sports,card,IT,153.31,2026-06-01T09:26:00
20260601-00-00156,groceries,cash,BE,158.95,2026-06-01T23:39:00
20260601-00-00157,books,card,IT,237.17,2026-06-01T15:00:00
20260601-00-00158,home,card,NL,133.47,2026-06-01T08:41:00
20260601-00-00159,electronics,cash,FR,178.98,2026-06-01T08:51:00
20260601-00-00160,electronics,transfer,BE,82.04,2026-06-01T15:20:00
20260601-00-00161,electronics,wallet,BE,183.97,2026-06-01T21:43:00
20260601-00-00162,electronics,transfer,IT,244.61,2026-06-01T01:08:00
20260601-00-00163,home,card,DE,67.5,2026-06-01T10:28:00
20260601-00-00164,fashion,transfer,BE,198.7,2026-06-01T23:56:00
20260601-00-00165,electronics,cash,BE,23.19,2026-06-01T06:51:00
20260601-00-00166,books,transfer,ES,229.8,2026-06-01T20:25:00
20260601-00-00167,books,transfer,BE,72.43,2026-06-01T06:29:00
20260601-00-00168,fashion,cash,DE,156.91,2026-06-01T20:21:00
20260601-00-00169,books,cash,ES,200.31,2026-06-01T20:41:00
20260601-00-00170,groceries,card,IT,14.58,2026-06-01T18:44:00
20260601-00-00171,sports,cash,BE,241.24,2026-06-01T01:35:00
20260601-00-00172,toys,card,IT,172.65,2026-06-01T12:46:00
20260601-00-00173,electronics,cash,DE,143.73,2026-06-01T09:43:00
20260601-00-00174,sports,cash,ES,193.67,2026-06-01T03:46:00
20260601-00-00175,toys,wallet,IT,77.9,2026-06-01T00:10:00
20260601-00-00176,home,cash,FR,33.24,2026-06-01T03:03:00
20260601-00-00177,groceries,wallet,FR,92.81,2026-06-01T18:20:00
20260601-00-00178,fashion,transfer,IT,34.32,2026-06-01T12:20:00
20260601-00-00179,electronics,wallet,IT,198.97,2026-06-01T04:07:00
20260601-00-00180,electronics,wallet,NL,177.51,2026-06-01T05:50:00
20260601-00-00181,home,card,ES,194.19,2026-06-01T18:03:00
20260601-00-00182,electronics,wallet,NL,230.96,2026-06-01T02:15:00
20260601-00-00183,sports,card,ES,100.39,2026-06-01T19:38:00
20260601-00-00184,toys,cash,BE,11.7,2026-06-01T22:00:00
20260601-00-00185,electronics,wallet,DE,172.24,2026-06-01T10:17:00
20260601-00-00186,fashion,cash,ES,190.15,2026-06-01T09:30:00
20260601-00-00187,home,cash,IT,47.19,2026-06-01T07:49:00
20260601-00-00188,toys,wallet,IT,131.86,2026-06-01T20:37:00
20260601-00-00189,fashion,transfer,NL,213.85,2026-06-01T23:03:00
20260601-00-00190,toys,wallet,FR,235.83,2026-06-01T05:32:00
20260601-00-00191,fashion,wallet,FR,185.95,2026-06-01T23:18:00
20260601-00-00192,groceries,card,ES,118.27,2026-06-01T00:32:00
20260601-00-00193,fashion,card,BE,96.51,2026-06-01T23:36:00
20260601-00-00194,electronics,wallet,NL,48.93,2026-06-01T05:06:00
20260601-00-00195,fashion,transfer,IT,99.91,2026-06-01T05:14:00
20260601-00-00196,electronics,transfer,DE,69.22,2026-06-01T03:30:00
20260601-00-00197,home,cash,FR,206.89,2026-06-01T05:00:00
20260601-00-00198,electronics,card,BE,123.48,2026-06-01T10:00:00
20260601-00-00199,sports,card,IT,138.33,2026-06-01T14:53:00
