tx_id,category,payment_method,country,amount_eur,ts
20260605-00-00037,toys,card,NL,32.62,2026-06-05T21:56:00
20260605-00-00038,home,card,BE,189.14,2026-06-05T11:21:00
20260605-00-00039,electronics,transfer,ES,206.56,2026-06-05T14:11:00
20260605-00-00040,books,cash,IT,115.86,2026-06-05T19:06:00
20260605-00-00041,electronics,transfer,FR,137.46,2026-06-05T15:07:00
20260605-00-00042,electronics,card,IT,26.14,2026-06-05T18:56:00
20260605-00-00043,toys,transfer,ES,245.6,2026-06-05T15:11:00
20260605-00-00044,electronics,transfer,BE,123.91,2026-06-05T07:38:00
20260605-00-00045,home,cash,ES,234.12,2026-06-05T16:31:00
20260605-00-00046,sports,card,NL,35.52,2026-06-05T17:36:00
20260605-00-00047,groceries,wallet,DE,55.74,2026-06-05T18:40:00
20260605-00-00048,home,cash,FR,235.56,2026-06-05T00:39:00
20260605-00-00049,books,cash,IT,74.97,2026-06-05T08:27:00
20260605-00-00050,toys,wallet,IT,87.11,2026-06-05T23:44:00
20260605-00-00051,books,card,DE,198.7,2026-06-05T02:23:00
20260605-00-00052,books,card,ES,69.3,2026-06-05T21:08:00
20260605-00-00053,books,cash,IT,177.95,2026-06-05T09:13:00
20260605-00-00054,toys,cash,DE,61.85,2026-06-05T08:53:00
20260605-00-00055,sports,wallet,ES,76.92,2026-06-05T00:30:00
20260605-00-00056,toys,card,NL,84.11,2026-06-05T23:57:00
20260605-00-00057,fashion,card,ES,153.57,2026-06-05T01:41:00
20260605-00-00058,electronics,wallet,NL,75.33,2026-06-05T16:15:00
20260605-00-00059,groceries,card,BE,90.7,2026-06-05T08:00:00
20260605-00-00060,electronics,transfer,BE,101.16,2026-06-05T12:24:00
20260605-00-00061,sports,cash,ES,89.86,2026-06-05T06:14:00
20260605-00-00062,home,wallet,ES,141.94,2026-06-05T10:15:00
20260605-00-00063,electronics,cash,FR,172.63,2026-06-05T04:43:00
20260605-00-00064,home,transfer,DE,211.0,2026-06-05T22:17:00
20260605-00-00065,electronics,transfer,FR,193.24,2026-06-05T15:58:00
20260605-00-00066,toys,card,BE,117.2,2026-06-05T18:29:00
20260605-00-00067,fashion,card,FR,95.82,2026-06-05T22:31:00
20260605-00-00068,toys,card,BE,46.92,2026-06-05T01:15:00
20260605-00-00069,groceries,card,ES,208.32,2026-06-05T19:18:00
20260605-00-00070,toys,wallet,DE,3.96,2026-06-05T10:49:00
20260605-00-00071,groceries,cash,ES,114.62,2026-06-05T12:15:00
20260605-00-00072,sports,wallet,BE,192.75,2026-06-05T10:21:00
20260605-00-00073,electronics,cash,BE,103.67,2026-06-05T22:07:00
20260605-00-00074,home,transfer,FR,74.65,2026-06-05T11:30:00
20260605-00-00075,electronics,wallet,BE,238.49,2026-06-05T10:35:00
20260605-00-00076,toys,transfer,BE,200.78,2026-06-05T14:39:00
20260605-00-00077,electronics,wallet,ES,212.68,2026-06-05T21:01:00
20260605-00-00078,home,card,NL,204.83,2026-06-05T08:55:00
20260605-00-00079,books,transfer,DE,209.01,2026-06-05T19:38:00
20260605-00-00080,home,transfer,BE,136.62,2026-06-05T08:49:00
20260605-00-00081,electronics,wallet,NL,189.46,2026-06-05T03:47:00
20260605-00-00082,groceries,cash,ES,208.6,2026-06-05T09:46:00
20260605-00-00083,sports,card,NL,15.4,2026-06-05T05:52:00
20260605-00-00084,fashion,card,NL,68.09,2026-06-05T16:09:00
20260605-00-00085,toys,card,DE,156.08,2026-06-05T13:09:00
20260605-00-00086,electronics,cash,NL,204.44,2026-06-05T02:46:00
20260605-00-00087,fashion,wallet,NL,247.43,2026-06-05T20:54:00
20260605-00-00088,toys,wallet,DE,221.35,2026-06-05T23:15:00
20260605-00-00089,sports,wallet,NL,151.8,2026-06-05T01:14:00
20260605-00-00090,electronics,transfer,ES,190.65,2026-06-05T21:10:00
20260605-00-00091,electronics,card,IT,113.48,2026-06-05T11:24:00
20260605-00-00092,sports,card,DE,192.57,2026-06-05T02:07:00
20260605-00-00093,fashion,card,ES,217.46,2026-06-05T02:04:00
20260605-00-00094,toys,wallet,FR,118.9,2026-06-05T15:22:00
20260605-00-00095,groceries,transfer,IT,233.51,2026-06-05T06:19:00
20260605-00-00096,electronics,transfer,IT,222.73,2026-06-05T15:24:00
20260605-00-00097,fashion,cash,BE,230.07,2026-06-05T21:01:00
20260605-00-00098,electronics,cash,BE,244.47,2026-06-05T23:38:00
20260605-00-00099,sports,cash,FR,76.56,2026-06-05T01:14:00
20260605-00-00100,fashion,wallet,IT,139.29,2026-06-05T08:03:00
20260605-00-00101,books,transfer,FR,113.71,2026-06-05T01:35:00
20260605-00-00102,toys,card,ES,200.89,2026-06-05T01:20:00
20260605-00-00103,toys,transfer,IT,92.82,2026-06-05T23:17:00
20260605-00-00104,books,cash,ES,104.08,2026-06-05T15:17:00
20260605-00-00105,electronics,cash,IT,37.38,2026-06-05T00:34:00
20260605-00-00106,sports,transfer,NL,206.52,2026-06-05T19:08:00
20260605-00-00107,home,transfer,IT,243.74,2026-06-05T16:29:00
20260605-00-00108,electronics,transfer,DE,19.36,2026-06-05T13:48:00
20260605-00-00109,fashion,wallet,BE,17.56,2026-06-05T04:45:00
20260605-00-00110,books,wallet,FR,198.16,2026-06-05T18:45:00
20260605-00-00111,home,transfer,ES,147.41,2026-06-05T06:57:00
20260605-00-00112,toys,wallet,NL,119.22,2026-06-05T16:25:00
20260605-00-00113,books,transfer,ES,138.92,2026-06-05T22:54:00
20260605-00-00114,books,wallet,BE,186.9,2026-06-05T09:15:00
20260605-00-00115,groceries,transfer,DE,150.92,2026-06-05T21:01:00
20260605-00-00116,groceries,cash,DE,228.54,2026-06-05T10:41:00
20260605-00-00117,electronics,card,NL,173.64,2026-06-05T08:23:00
20260605-00-00118,fashion,transfer,IT,42.04,2026-06-05T20:18:00
20260605-00-00119,home,card,BE,101.6,2026-06-05T13:48:00
20260605-00-00120,home,wallet,FR,198.33,2026-06-05T10:21:00
20260605-00-00121,books,transfer,FR,19.26,2026-06-05T22:30:00
20260605-00-00122,home,card,NL,61.01,2026-06-05T12:25:00
20260605-00-00123,electronics,transfer,ES,178.66,2026-06-05T00:03:00
20260605-00-00124,books,wallet,NL,77.4,2026-06-05T15:29:00
20260605-00-00125,electronics,transfer,NL,210.71,2026-06-05T15:14:00
20260605-00-00126,groceries,wallet,NL,95.29,2026-06-05T18:35:00
20260605-00-00127,sports,card,NL,197.78,2026-06-05T10:59:00
20260605-00-00128,sports,transfer,BE,61.52,2026-06-05T18:49:00
20260605-00-00129,toys,transfer,BE,243.95,2026-06-05T07:59:00
20260605-00-00130,sports,cash,BE,140.56,2026-06-05T03:29:00
20260605-00-00131,books,cash,IT,85.04,2026-06-05T00:43:00
20260605-00-00132,home,card,ES,137.21,2026-06-05T12:20:00
20260605-00-00133,sports,card,IT,69.91,2026-06-05T15:49:00
20260605-00-00134,toys,wallet,ES,120.97,2026-06-05T11:59:00
20260605-00-00135,fashion,wallet,FR,48.16,2026-06-05T09:51:00
20260605-00-00136,books,card,BE,35.14,2026-06-05T05:04:00
20260605-00-00137,fashion,wallet,DE,186.62,2026-06-05T02:46:00
20260605-00-00138,books,card,IT,203.86,2026-06-05T03:08:00
20260605-00-00139,groceries,transfer,BE,77.27,2026-06-05T10:00:00
20260605-00-00140,sports,cash,BE,60.31,2026-06-05T19:24:00
20260605-00-00141,books,cash,BE,182.66,2026-06-05T04:07:00
20260605-00-00142,fashion,transfer,ES,60.02,2026-06-05T12:37:00
20260605-00-00143,toys,card,ES,122.93,2026-06-05T00:36:00
20260605-00-00144,toys,cash,BE,111.85,2026-06-05T02:16:00
20260605-00-00145,fashion,transfer,BE,89.57,2026-06-05T00:35:00
20260605-00-00146,home,transfer,BE,148.39,2026-06-05T19:16:00
20260605-00-00147,groceries,cash,FR,157.31,2026-06-05T17:56:00
20260605-00-00148,books,cash,NL,19.6,2026-06-05T03:49:00
20260605-00-00149,toys,wallet,IT,150.58,2026-06-05T02:50:00
20260605-00-00150,sports,cash,FR,236.68,2026-06-05T23:57:00
20260605-00-00151,sports,wallet,ES,229.76,2026-06-05T08:28:00
20260605-00-00152,books,wallet,FR,135.2,2026-06-05T13:22:00
20260605-00-00153,fashion,cash,IT,104.75,2026-06-05T00:17:00
20260605-00-00154,books,transfer,NL,247.01,2026-06-05T16:21:00
20260605-00-00155,toys,card,NL,223.91,2026-06-05T16:47:00
20260605-00-00156,groceries,cash,DE,3.32,2026-06-05T03:01:00
20260605-00-00157,toys,wallet,ES,101.36,2026-06-05T10:51:00
20260605-00-00158,electronics,wallet,FR,194.04,2026-06-05T08:57:00
20260605-00-00159,fashion,wallet,FR,198.51,2026-06-05T09:30:00
20260605-00-00160,groceries,card,FR,120.35,2026-06-05T11:12:00
20260605-00-00161,books,wallet,FR,240.41,2026-06-05T21:43:00
20260605-00-00162,toys,cash,DE,95.62,2026-06-05T04:01:00
20260605-00-00163,books,wallet,NL,137.29,2026-06-05T13:48:00
20260605-00-00164,home,cash,DE,49.0,2026-06-05T22:42:00
20260605-00-00165,home,wallet,IT,54.59,2026-06-05T05:34:00
20260605-00-00166,home,cash,BE,178.22,2026-06-05T20:12:00
20260605-00-00167,fashion,wallet,IT,190.14,2026-06-05T22:48:00
20260605-00-00168,fashion,wallet,BE,30.65,2026-06-05T15:33:00
20260605-00-00169,books,card,BE,119.48,2026-06-05T15:30:00
20260605-00-00170,fashion,wallet,DE,172.73,2026-06-05T02:13:00
20260605-00-00171,electronics,wallet,BE,249.36,2026-06-05T13:29:00
20260605-00-00172,books,wallet,ES,101.6,2026-06-05T03:05:00
20260605-00-00173,books,wallet,BE,176.44,2026-06-05T14:42:00
20260605-00-00174,fashion,cash,DE,172.08,2026-06-05T22:43:00
20260605-00-00175,home,transfer,NL,206.17,2026-06-05T07:26:00
20260605-00-00176,electronics,transfer,NL,85.36,2026-06-05T06:28:00
20260605-00-00177,sports,wallet,BE,211.07,2026-06-05T20:16:00
20260605-00-00178,fashion,cash,IT,218.69,2026-06-05T18:10:00
20260605-00-00179,toys,cash,DE,36.59,2026-06-05T07:38:00
20260605-00-00180,groceries,wallet,NL,222.45,2026-06-05T18:16:00
20260605-00-00181,fashion,transfer,DE,127.04,2026-06-05T23:27:00
20260605-00-00182,toys,transfer,DE,239.5,2026-06-05T08:21:00
20260605-00-00183,books,card,ES,7.13,2026-06-05T22:07:00
20260605-00-00184,home,transfer,ES,53.77,2026-06-05T22:18:00
20260605-00-00185,fashion,cash,IT,184.59,2026-06-05T22:50:00
20260605-00-00186,electronics,transfer,NL,124.83,2026-06-05T02:55:00
20260605-00-00187,fashion,card,BE,225.55,2026-06-05T17:43:00
20260605-00-00188,toys,cash,ES,95.98,2026-06-05T05:04:00
20260605-00-00189,books,cash,ES,80.96,2026-06-05T10:20:00
20260605-00-00190,home,transfer,ES,22.71,2026-06-05T05:33:00
20260605-00-00191,home,card,FR,108.57,2026-06-05T09:14:00
20260605-00-00192,home,card,FR,101.35,2026-06-05T08:00:00
20260605-00-00193,books,wallet,ES,22.3,2026-06-05T15:29:00
20260605-00-00194,books,wallet,NL,161.74,2026-06-05T01:45:00
20260605-00-00195,home,transfer,FR,215.7,2026-06-05T05:09:00
20260605-00-00196,sports,cash,ES,67.32,2026-06-05T06:29:00
20260605-00-00197,toys,card,ES,76.27,2026-06-05T00:01:00
20260605-00-00198,groceries,cash,NL,211.39,2026-06-05T08:45:00
20260605-00-00199,fashion,cash,BE,117.17,2026-06-05T13:19:00
